orderId:ID(Order),OrderDate,RequiredDate,ShippedDate,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,OrderID,labels:LABEL
764,2025-10-08 23:39:22,2025-10-22 23:39:22,2025-10-10 23:39:22,248.32,创联世纪网络有限公司智能科技,福建省汕尾县和平曲街q座 407084,荆门县,天津市,950509,中国,764,Order
765,2025-05-24 21:00:03,2025-06-04 21:00:03,2025-05-29 21:00:03,172.74,联通时科信息有限公司物联网,辽宁省建市六枝特阮路y座 261842,长沙市,天津市,224560,中国,765,Order
766,2025-08-29 04:21:32,2025-09-07 04:21:32,2025-08-30 04:21:32,228.76,飞海科技科技有限公司电子商务,上海市长春市江北佛山街L座 320483,兰州市,陕西省,185037,中国,766,Order
767,2025-04-22 17:38:25,2025-04-26 17:38:25,2025-04-27 17:38:25,152.89,昂歌信息网络有限公司数字科技,云南省汕尾县牧野东莞路K座 682535,丽丽市,香港特别行政区,262977,中国,767,Order
768,2024-11-30 22:19:10,2024-12-13 22:19:10,2024-12-05 22:19:10,191.83,天益传媒有限公司区块链技术,吉林省莉市涪城哈尔滨街q座 220531,婷婷县,澳门特别行政区,276141,中国,768,Order
769,2025-01-25 01:34:10,2025-02-03 01:34:10,2025-01-28 01:34:10,373.07,华远软件网络有限公司数字科技,安徽省巢湖县友好罗路j座 888539,台北市,甘肃省,288362,中国,769,Order
770,2025-01-05 20:02:06,2025-01-09 20:02:06,2025-01-09 20:02:06,211.38,创亿科技有限公司科技公司,青海省南宁市吉区何街g座 592075,秀云县,辽宁省,722867,中国,770,Order
771,2024-07-29 14:28:31,2024-08-09 14:28:31,,263.24,通际名联科技有限公司移动应用开发,山西省辉市孝南黄街s座 643128,玉珍县,北京市,925586,中国,771,Order
772,2025-06-18 06:02:01,2025-06-21 06:02:01,2025-06-22 06:02:01,446.76,昂歌信息科技有限公司生物科技,内蒙古自治区金凤县城东马鞍山路A座 708516,南昌市,四川省,658489,中国,772,Order
773,2024-11-14 06:29:33,2024-11-23 06:29:33,2024-11-16 06:29:33,103.87,中建创业网络有限公司信息技术,江苏省南宁市沈河吴街H座 274714,凤英市,海南省,841697,中国,773,Order
774,2026-01-06 13:24:55,2026-01-13 13:24:55,2026-01-09 13:24:55,386.36,华成育卓科技有限公司物联网,辽宁省天津市南长兰州街Z座 934701,建市,福建省,354441,中国,774,Order
775,2024-12-13 06:05:01,2024-12-24 06:05:01,2024-12-15 06:05:01,41.1,华泰通安科技有限公司金融科技,上海市洁县门头沟沈阳街m座 363484,倩市,广东省,587939,中国,775,Order
776,2025-08-20 21:24:24,2025-08-23 21:24:24,2025-08-23 21:24:24,233.7,中建创业网络有限公司信息技术,江苏省南宁市沈河吴街H座 274714,凤英市,海南省,841697,中国,776,Order
777,2025-06-26 02:25:53,2025-07-07 02:25:53,2025-07-01 02:25:53,429.41,数字100科技有限公司人工智能,安徽省北镇市东丽淮安路q座 582719,慧市,河南省,391859,中国,777,Order
778,2024-12-28 04:35:02,2025-01-07 04:35:02,2024-12-30 04:35:02,95.26,图龙信息传媒有限公司云计算,台湾省潜江县朝阳海门街I座 891358,宜都县,澳门特别行政区,139184,中国,778,Order
779,2024-07-11 12:03:36,2024-07-20 12:03:36,,48.67,雨林木风计算机传媒有限公司物联网,内蒙古自治区柳市南湖齐齐哈尔路L座 415915,贵阳县,天津市,420544,中国,779,Order
780,2025-08-06 10:13:16,2025-08-18 10:13:16,2025-08-08 10:13:16,152.05,方正科技网络有限公司电子商务,青海省婷婷县兴山海口路U座 996871,杭州市,浙江省,921265,中国,780,Order
781,2025-03-01 12:51:01,2025-03-09 12:51:01,2025-03-05 12:51:01,235.31,四通传媒有限公司信息技术,西藏自治区嘉禾县高明西宁路X座 823260,汕尾县,四川省,305729,中国,781,Order
782,2025-06-27 17:42:14,2025-07-08 17:42:14,2025-07-01 17:42:14,238.9,富罳网络有限公司互联网服务,重庆市宁市东城黄街A座 847040,洋县,福建省,901498,中国,782,Order
783,2024-11-19 19:45:31,2024-12-03 19:45:31,2024-11-24 19:45:31,140.41,天开网络有限公司互联网服务,宁夏回族自治区健县清城南昌路Y座 765549,沈阳市,浙江省,746834,中国,783,Order
784,2024-05-14 10:03:35,2024-05-27 10:03:35,2024-05-17 10:03:35,240.54,戴硕电子科技有限公司云计算,辽宁省莹市涪城阎街h座 431413,成都县,天津市,423590,中国,784,Order
785,2024-05-12 15:53:18,2024-05-26 15:53:18,,127.2,华远软件网络有限公司数字科技,安徽省巢湖县友好罗路j座 888539,台北市,甘肃省,288362,中国,785,Order
786,2025-10-12 02:41:46,2025-10-20 02:41:46,2025-10-13 02:41:46,461.97,四通信息有限公司人工智能,云南省璐县花溪卢街V座 184974,巢湖市,西藏自治区,885926,中国,786,Order
787,2024-05-09 16:22:33,2024-05-12 16:22:33,,390.94,毕博诚信息有限公司生物科技,新疆维吾尔自治区永安市蓟州荆门街q座 646208,佳市,云南省,998503,中国,787,Order
788,2025-11-23 15:55:58,2025-12-02 15:55:58,2025-11-24 15:55:58,24.75,新格林耐特网络有限公司科技公司,陕西省莉市海陵潮州街b座 800220,海门市,广东省,966848,中国,788,Order
789,2025-06-29 17:04:47,2025-07-07 17:04:47,2025-07-04 17:04:47,256.07,太极网络有限公司网络安全,江西省银川市兴山上海路W座 571776,惠州市,内蒙古自治区,797677,中国,789,Order
790,2024-06-21 06:43:16,2024-07-04 06:43:16,,40.51,银嘉科技有限公司金融科技,香港特别行政区北镇市沙市太原街l座 765547,长春县,台湾省,892976,中国,790,Order
791,2025-12-28 08:41:46,2026-01-10 08:41:46,2025-12-31 08:41:46,137.8,通际名联科技有限公司移动应用开发,山西省辉市孝南黄街s座 643128,玉珍县,北京市,925586,中国,791,Order
792,2026-02-14 06:50:18,2026-02-21 06:50:18,2026-02-17 06:50:18,182.72,华成育卓网络有限公司物联网,辽宁省磊县龙潭银川街Z座 122419,刚县,海南省,931051,中国,792,Order
793,2024-09-27 06:22:16,2024-10-10 06:22:16,2024-09-29 06:22:16,275.09,华成育卓科技有限公司物联网,辽宁省天津市南长兰州街Z座 934701,建市,福建省,354441,中国,793,Order
794,2024-06-10 08:19:11,2024-06-16 08:19:11,2024-06-12 08:19:11,21.39,华泰通安科技有限公司金融科技,上海市洁县门头沟沈阳街m座 363484,倩市,广东省,587939,中国,794,Order
795,2024-11-18 05:11:50,2024-11-30 05:11:50,2024-11-20 05:11:50,115.95,联通时科信息有限公司物联网,辽宁省建市六枝特阮路y座 261842,长沙市,天津市,224560,中国,795,Order
796,2024-09-01 05:23:58,2024-09-15 05:23:58,2024-09-02 05:23:58,496.31,图龙信息科技有限公司金融科技,台湾省南京县蓟州武汉街t座 149909,重庆市,山东省,188461,中国,796,Order
797,2025-11-21 02:53:00,2025-11-26 02:53:00,,120.6,浦华众城传媒有限公司数字科技,海南省利县普陀巢湖路o座 999720,荣县,青海省,522458,中国,797,Order
798,2024-06-20 14:22:32,2024-06-27 14:22:32,2024-06-25 14:22:32,293.13,太极网络有限公司网络安全,江西省银川市兴山上海路W座 571776,惠州市,内蒙古自治区,797677,中国,798,Order
799,2025-09-17 12:51:51,2025-09-30 12:51:51,2025-09-19 12:51:51,161.08,维旺明信息有限公司大数据分析,湖南省台北县西峰黄街e座 976378,北镇市,新疆维吾尔自治区,300772,中国,799,Order
800,2024-05-29 12:15:55,2024-06-09 12:15:55,2024-05-31 12:15:55,150.83,富罳网络有限公司互联网服务,重庆市宁市东城黄街A座 847040,洋县,福建省,901498,中国,800,Order
801,2024-11-24 11:08:05,2024-12-05 11:08:05,,383.9,数字100科技有限公司人工智能,安徽省北镇市东丽淮安路q座 582719,慧市,河南省,391859,中国,801,Order
802,2025-10-16 18:39:59,2025-10-22 18:39:59,,453.73,良诺信息有限公司金融科技,海南省玉市璧山陈街N座 471929,鑫市,安徽省,382063,中国,802,Order
803,2025-02-15 23:44:13,2025-02-21 23:44:13,2025-02-19 23:44:13,179.5,华泰通安科技有限公司金融科技,上海市洁县门头沟沈阳街m座 363484,倩市,广东省,587939,中国,803,Order
804,2025-04-23 03:51:53,2025-05-06 03:51:53,2025-04-27 03:51:53,158.79,数字100传媒有限公司物联网,澳门特别行政区哈尔滨县大兴上海路e座 923516,秀英市,河北省,622442,中国,804,Order
805,2024-08-24 22:05:34,2024-09-05 22:05:34,2024-08-25 22:05:34,404.04,迪摩网络有限公司移动应用开发,湖南省宁德县徐汇袁路V座 319614,桂兰县,台湾省,555505,中国,805,Order
806,2025-04-20 06:57:11,2025-04-24 06:57:11,2025-04-24 06:57:11,400.35,维旺明信息有限公司大数据分析,湖南省台北县西峰黄街e座 976378,北镇市,新疆维吾尔自治区,300772,中国,806,Order
807,2026-01-25 16:58:30,2026-02-02 16:58:30,2026-01-30 16:58:30,11.6,同兴万点传媒有限公司移动应用开发,安徽省雪县城北广州街H座 150246,想市,福建省,341121,中国,807,Order
808,2025-10-15 06:31:53,2025-10-24 06:31:53,2025-10-16 06:31:53,120.88,华远软件网络有限公司数字科技,安徽省巢湖县友好罗路j座 888539,台北市,甘肃省,288362,中国,808,Order
809,2024-05-23 23:26:15,2024-06-04 23:26:15,2024-05-26 23:26:15,91.41,四通信息有限公司人工智能,云南省璐县花溪卢街V座 184974,巢湖市,西藏自治区,885926,中国,809,Order
810,2025-06-06 19:53:35,2025-06-09 19:53:35,2025-06-08 19:53:35,80.8,和泰信息有限公司大数据分析,山东省鑫县魏都长沙街L座 384089,西安县,北京市,195089,中国,810,Order
811,2024-08-20 10:19:39,2024-09-02 10:19:39,,151.82,创亿科技有限公司科技公司,青海省南宁市吉区何街g座 592075,秀云县,辽宁省,722867,中国,811,Order
812,2025-04-22 00:01:01,2025-04-30 00:01:01,2025-04-23 00:01:01,372.74,同兴万点传媒有限公司移动应用开发,安徽省雪县城北广州街H座 150246,想市,福建省,341121,中国,812,Order
813,2025-11-04 20:19:02,2025-11-18 20:19:02,2025-11-07 20:19:02,89.68,联通时科信息有限公司物联网,辽宁省建市六枝特阮路y座 261842,长沙市,天津市,224560,中国,813,Order
814,2024-06-25 22:39:21,2024-07-03 22:39:21,2024-06-28 22:39:21,455.77,彩虹科技有限公司生物科技,台湾省旭市门头沟东莞街E座 294059,梧州市,贵州省,932212,中国,814,Order
815,2024-11-08 22:52:03,2024-11-19 22:52:03,2024-11-12 22:52:03,293.11,良诺传媒有限公司金融科技,陕西省潜江县怀柔赵街Z座 367503,巢湖市,黑龙江省,636618,中国,815,Order
816,2025-02-15 22:05:42,2025-02-22 22:05:42,,206.35,时空盒数字传媒有限公司互联网服务,浙江省沈阳市门头沟银川街c座 919514,张家港县,上海市,720701,中国,816,Order
817,2025-05-03 17:10:47,2025-05-16 17:10:47,2025-05-07 17:10:47,238.35,和泰科技有限公司智能科技,湖北省艳县城东武汉路F座 536666,永安市,陕西省,833354,中国,817,Order
818,2025-05-16 18:42:12,2025-05-22 18:42:12,2025-05-21 18:42:12,246.07,和泰科技有限公司区块链技术,重庆市重庆市和平北京街u座 140339,成市,安徽省,238244,中国,818,Order
819,2024-10-13 17:08:51,2024-10-23 17:08:51,2024-10-15 17:08:51,366.61,联通时科科技有限公司移动应用开发,澳门特别行政区鹏县华龙张街H座 626130,林市,福建省,669231,中国,819,Order
820,2024-12-23 13:29:59,2025-01-02 13:29:59,,275.43,毕博诚信息有限公司生物科技,新疆维吾尔自治区永安市蓟州荆门街q座 646208,佳市,云南省,998503,中国,820,Order
821,2025-08-29 03:45:23,2025-09-11 03:45:23,2025-08-31 03:45:23,332.81,时空盒数字网络有限公司大数据分析,甘肃省淮安市房山侯路J座 800401,通辽县,香港特别行政区,104126,中国,821,Order
822,2026-01-18 07:01:21,2026-01-29 07:01:21,,157.18,泰麒麟传媒有限公司人工智能,湖北省琴县上街童街r座 617701,兰英县,澳门特别行政区,990446,中国,822,Order
823,2026-04-05 13:08:43,2026-04-08 13:08:43,,315.27,中建创业网络有限公司信息技术,江苏省南宁市沈河吴街H座 274714,凤英市,海南省,841697,中国,823,Order
824,2026-03-17 00:41:23,2026-03-22 00:41:23,2026-03-18 00:41:23,67.13,昂歌信息传媒有限公司互联网服务,贵州省婷县南长银川路R座 666949,通辽市,澳门特别行政区,679826,中国,824,Order
825,2025-10-08 08:45:13,2025-10-18 08:45:13,,231.45,时空盒数字网络有限公司大数据分析,甘肃省淮安市房山侯路J座 800401,通辽县,香港特别行政区,104126,中国,825,Order
826,2025-05-15 23:39:24,2025-05-22 23:39:24,2025-05-19 23:39:24,152.0,浙大万朋信息有限公司互联网服务,安徽省西安县沈北新澳门路X座 435212,秀英市,山东省,192695,中国,826,Order
827,2025-06-03 18:49:43,2025-06-06 18:49:43,,92.97,超艺网络有限公司电子商务,台湾省惠州县牧野关岭街Q座 883077,佛山县,四川省,539452,中国,827,Order
828,2024-04-20 16:17:47,2024-05-04 16:17:47,2024-04-21 16:17:47,287.23,巨奥传媒有限公司科技公司,澳门特别行政区澳门县永川呼和浩特路W座 828636,合肥市,新疆维吾尔自治区,362851,中国,828,Order
829,2025-07-23 09:15:29,2025-07-31 09:15:29,2025-07-27 09:15:29,46.59,天开网络有限公司互联网服务,宁夏回族自治区健县清城南昌路Y座 765549,沈阳市,浙江省,746834,中国,829,Order
830,2026-03-10 05:40:20,2026-03-16 05:40:20,2026-03-14 05:40:20,24.61,鸿睿思博网络有限公司人工智能,西藏自治区云市蓟州黄路W座 144791,艳县,山西省,200853,中国,830,Order
831,2025-03-01 11:08:56,2025-03-13 11:08:56,2025-03-05 11:08:56,61.29,南康传媒有限公司虚拟现实,新疆维吾尔自治区合肥市西夏杨路u座 969840,彬市,湖南省,118593,中国,831,Order
832,2025-09-02 05:20:19,2025-09-12 05:20:19,2025-09-03 05:20:19,443.44,趋势网络有限公司移动应用开发,北京市大冶县普陀陈路n座 239667,秀珍县,广西壮族自治区,519778,中国,832,Order
833,2024-05-06 18:07:45,2024-05-19 18:07:45,2024-05-07 18:07:45,78.13,和泰信息有限公司智能科技,北京市邯郸县友好陈街y座 426426,太原县,北京市,460560,中国,833,Order
834,2026-01-02 17:18:23,2026-01-08 17:18:23,,358.17,同兴万点传媒有限公司移动应用开发,安徽省雪县城北广州街H座 150246,想市,福建省,341121,中国,834,Order
835,2024-09-13 23:37:01,2024-09-27 23:37:01,,236.09,思优信息有限公司虚拟现实,河北省澳门市梁平宜都街F座 195288,桂香县,辽宁省,124862,中国,835,Order
836,2024-07-29 17:24:05,2024-08-09 17:24:05,2024-08-03 17:24:05,393.05,和泰信息有限公司智能科技,北京市邯郸县友好陈街y座 426426,太原县,北京市,460560,中国,836,Order
837,2025-03-25 19:44:04,2025-03-29 19:44:04,2025-03-29 19:44:04,325.93,华远软件科技有限公司科技公司,河南省大冶市萧山吴街H座 487564,晨县,安徽省,892811,中国,837,Order
838,2024-08-28 20:01:55,2024-09-01 20:01:55,2024-09-02 20:01:55,479.84,信诚致远科技有限公司虚拟现实,贵州省永安县闵行齐齐哈尔街f座 397948,石家庄市,吉林省,557980,中国,838,Order
839,2025-07-10 12:25:01,2025-07-15 12:25:01,2025-07-15 12:25:01,29.16,超艺信息有限公司云计算,河北省成市东丽昆明街K座 960129,婷婷市,浙江省,753169,中国,839,Order
840,2024-06-26 07:11:00,2024-07-06 07:11:00,2024-07-01 07:11:00,420.71,图龙信息传媒有限公司云计算,台湾省潜江县朝阳海门街I座 891358,宜都县,澳门特别行政区,139184,中国,840,Order
841,2025-11-14 05:31:35,2025-11-20 05:31:35,2025-11-15 05:31:35,445.94,四通信息有限公司人工智能,云南省璐县花溪卢街V座 184974,巢湖市,西藏自治区,885926,中国,841,Order
842,2025-01-02 17:36:46,2025-01-06 17:36:46,2025-01-07 17:36:46,245.91,时空盒数字网络有限公司互联网服务,浙江省宁德县黄浦郭路v座 872242,桂珍县,河北省,491655,中国,842,Order
843,2024-04-25 19:51:53,2024-04-29 19:51:53,2024-04-27 19:51:53,283.91,易动力网络有限公司物联网,黑龙江省红梅县长寿郑州街y座 259683,合肥县,吉林省,759443,中国,843,Order
844,2025-05-07 01:32:06,2025-05-16 01:32:06,2025-05-09 01:32:06,466.61,富罳网络有限公司互联网服务,重庆市宁市东城黄街A座 847040,洋县,福建省,901498,中国,844,Order
845,2024-05-06 09:15:38,2024-05-10 09:15:38,,147.52,思优传媒有限公司生物科技,天津市武汉市普陀宜都街M座 997374,拉萨县,河北省,825490,中国,845,Order
846,2025-03-28 12:01:03,2025-04-03 12:01:03,2025-04-02 12:01:03,397.05,华成育卓传媒有限公司智能科技,山西省波县梁平昆明路j座 498723,丹丹市,江西省,712585,中国,846,Order
847,2024-09-25 10:30:30,2024-10-02 10:30:30,2024-09-26 10:30:30,468.93,和泰科技有限公司区块链技术,重庆市重庆市和平北京街u座 140339,成市,安徽省,238244,中国,847,Order
848,2025-11-30 12:56:21,2025-12-14 12:56:21,2025-12-04 12:56:21,125.72,方正科技网络有限公司电子商务,青海省婷婷县兴山海口路U座 996871,杭州市,浙江省,921265,中国,848,Order
849,2025-09-20 18:06:24,2025-09-26 18:06:24,2025-09-21 18:06:24,337.56,国讯科技有限公司科技公司,甘肃省玉梅县城北广州路a座 989029,文县,云南省,210027,中国,849,Order
850,2024-04-27 13:05:53,2024-05-10 13:05:53,,495.17,华远软件网络有限公司区块链技术,江西省杨市城东贾街d座 720547,广州县,海南省,430957,中国,850,Order
851,2024-10-03 20:58:26,2024-10-09 20:58:26,2024-10-04 20:58:26,399.85,明腾科技有限公司智能科技,上海市成都市长寿嘉禾路t座 859476,健县,广西壮族自治区,933887,中国,851,Order
852,2024-12-07 00:45:32,2024-12-18 00:45:32,,121.66,创亿网络有限公司大数据分析,四川省婷婷市永川长春路O座 583812,红梅市,吉林省,959967,中国,852,Order
853,2024-10-04 19:31:23,2024-10-15 19:31:23,,371.64,济南亿次元网络有限公司数字科技,天津市太原市双滦梅街L座 337339,婷市,河北省,809552,中国,853,Order
854,2024-06-16 03:43:45,2024-06-25 03:43:45,2024-06-19 03:43:45,342.95,华成育卓传媒有限公司智能科技,山西省波县梁平昆明路j座 498723,丹丹市,江西省,712585,中国,854,Order
855,2025-12-08 16:20:21,2025-12-18 16:20:21,2025-12-09 16:20:21,118.42,良诺信息有限公司移动应用开发,甘肃省秀云市上街合肥路i座 146344,西安市,湖北省,278336,中国,855,Order
856,2024-12-08 06:22:01,2024-12-15 06:22:01,2024-12-10 06:22:01,402.25,信诚致远科技有限公司虚拟现实,贵州省永安县闵行齐齐哈尔街f座 397948,石家庄市,吉林省,557980,中国,856,Order
857,2024-09-16 05:01:44,2024-09-25 05:01:44,2024-09-17 05:01:44,465.88,信诚致远科技有限公司虚拟现实,贵州省永安县闵行齐齐哈尔街f座 397948,石家庄市,吉林省,557980,中国,857,Order
858,2025-08-04 01:32:43,2025-08-18 01:32:43,2025-08-09 01:32:43,369.64,富罳网络有限公司互联网服务,重庆市宁市东城黄街A座 847040,洋县,福建省,901498,中国,858,Order
859,2025-11-25 07:14:56,2025-11-30 07:14:56,2025-11-29 07:14:56,152.47,同兴万点传媒有限公司移动应用开发,安徽省雪县城北广州街H座 150246,想市,福建省,341121,中国,859,Order
860,2025-07-21 14:51:34,2025-08-02 14:51:34,2025-07-25 14:51:34,16.18,飞海科技科技有限公司电子商务,上海市长春市江北佛山街L座 320483,兰州市,陕西省,185037,中国,860,Order
861,2024-07-27 00:39:18,2024-08-01 00:39:18,,474.66,太极传媒有限公司物联网,江苏省明市黄浦武汉街C座 796913,瑞市,江苏省,735321,中国,861,Order
862,2024-05-04 02:57:12,2024-05-13 02:57:12,2024-05-09 02:57:12,118.43,昂歌信息传媒有限公司互联网服务,贵州省婷县南长银川路R座 666949,通辽市,澳门特别行政区,679826,中国,862,Order
863,2024-10-26 07:42:22,2024-11-03 07:42:22,2024-10-31 07:42:22,438.05,图龙信息科技有限公司金融科技,台湾省南京县蓟州武汉街t座 149909,重庆市,山东省,188461,中国,863,Order
864,2024-09-25 12:39:30,2024-10-05 12:39:30,,350.72,华远软件网络有限公司生物科技,江西省敏县房山合山街j座 691206,兰州县,宁夏回族自治区,696354,中国,864,Order
865,2024-08-06 16:42:51,2024-08-10 16:42:51,,37.18,和泰科技有限公司区块链技术,重庆市重庆市和平北京街u座 140339,成市,安徽省,238244,中国,865,Order
866,2026-01-02 00:08:00,2026-01-06 00:08:00,2026-01-03 00:08:00,224.73,万迅电脑传媒有限公司大数据分析,福建省建军市蓟州淮安街Z座 471477,哈尔滨县,贵州省,302896,中国,866,Order
867,2025-11-09 03:23:26,2025-11-13 03:23:26,2025-11-11 03:23:26,108.09,时空盒数字传媒有限公司互联网服务,浙江省沈阳市门头沟银川街c座 919514,张家港县,上海市,720701,中国,867,Order
868,2026-02-13 10:44:02,2026-02-24 10:44:02,2026-02-16 10:44:02,31.88,飞利信传媒有限公司电子商务,湖南省雪梅县平山西安路c座 107995,乌鲁木齐市,台湾省,706254,中国,868,Order
869,2025-08-10 15:39:08,2025-08-18 15:39:08,2025-08-13 15:39:08,386.28,鸿睿思博网络有限公司科技公司,青海省兴安盟县西夏佘街D座 903506,长春县,澳门特别行政区,979622,中国,869,Order
870,2025-02-24 01:05:33,2025-03-01 01:05:33,2025-02-25 01:05:33,419.84,东方峻景网络有限公司生物科技,浙江省玉梅市沙湾徐街F座 265108,宁德市,云南省,577015,中国,870,Order
871,2024-04-26 21:52:24,2024-05-06 21:52:24,,303.06,恒聪百汇科技有限公司互联网服务,云南省帆市清城曾路O座 622721,淑珍县,湖南省,352095,中国,871,Order
872,2025-01-02 13:36:57,2025-01-12 13:36:57,2025-01-04 13:36:57,357.76,创亿科技有限公司科技公司,青海省南宁市吉区何街g座 592075,秀云县,辽宁省,722867,中国,872,Order
873,2026-03-09 14:46:37,2026-03-22 14:46:37,2026-03-14 14:46:37,459.02,银嘉科技有限公司金融科技,香港特别行政区北镇市沙市太原街l座 765547,长春县,台湾省,892976,中国,873,Order
874,2025-05-14 11:27:32,2025-05-24 11:27:32,2025-05-15 11:27:32,18.03,趋势网络有限公司移动应用开发,北京市大冶县普陀陈路n座 239667,秀珍县,广西壮族自治区,519778,中国,874,Order
875,2026-02-03 10:45:55,2026-02-09 10:45:55,,369.21,华远软件网络有限公司区块链技术,江西省杨市城东贾街d座 720547,广州县,海南省,430957,中国,875,Order
876,2025-04-19 11:47:06,2025-04-29 11:47:06,,337.64,昊嘉信息有限公司云计算,上海市汕尾市长寿沈阳街C座 705111,云市,新疆维吾尔自治区,187121,中国,876,Order
877,2024-07-08 11:56:29,2024-07-21 11:56:29,2024-07-13 11:56:29,301.28,思优传媒有限公司网络安全,江西省台北市城北合山街z座 819116,哈尔滨市,安徽省,375582,中国,877,Order
878,2024-11-26 22:21:02,2024-12-08 22:21:02,2024-12-01 22:21:02,344.03,迪摩科技有限公司智能科技,新疆维吾尔自治区哈尔滨市清河张路X座 621260,海门市,香港特别行政区,884493,中国,878,Order
879,2024-08-17 08:59:00,2024-08-31 08:59:00,2024-08-21 08:59:00,320.17,趋势网络有限公司移动应用开发,北京市大冶县普陀陈路n座 239667,秀珍县,广西壮族自治区,519778,中国,879,Order
880,2025-09-01 18:04:56,2025-09-15 18:04:56,2025-09-02 18:04:56,103.18,飞利信传媒有限公司电子商务,湖南省雪梅县平山西安路c座 107995,乌鲁木齐市,台湾省,706254,中国,880,Order
881,2024-09-20 17:42:06,2024-09-26 17:42:06,2024-09-22 17:42:06,303.13,雨林木风计算机传媒有限公司数字科技,湖北省荣县白云汪路G座 286703,刚市,上海市,604223,中国,881,Order
882,2024-04-13 12:11:30,2024-04-17 12:11:30,2024-04-14 12:11:30,65.39,彩虹科技有限公司生物科技,台湾省旭市门头沟东莞街E座 294059,梧州市,贵州省,932212,中国,882,Order
883,2024-06-11 07:44:46,2024-06-18 07:44:46,2024-06-14 07:44:46,260.54,泰麒麟传媒有限公司人工智能,湖北省琴县上街童街r座 617701,兰英县,澳门特别行政区,990446,中国,883,Order
884,2025-05-06 16:12:13,2025-05-16 16:12:13,2025-05-09 16:12:13,268.07,巨奥传媒有限公司科技公司,澳门特别行政区澳门县永川呼和浩特路W座 828636,合肥市,新疆维吾尔自治区,362851,中国,884,Order
885,2024-09-23 02:41:03,2024-10-03 02:41:03,2024-09-28 02:41:03,288.19,诺依曼软件传媒有限公司网络安全,浙江省秀梅市和平魏路q座 355128,秀兰市,四川省,798734,中国,885,Order
886,2024-04-26 21:56:57,2024-04-29 21:56:57,,333.59,济南亿次元网络有限公司数字科技,天津市太原市双滦梅街L座 337339,婷市,河北省,809552,中国,886,Order
887,2025-01-11 07:26:38,2025-01-17 07:26:38,2025-01-14 07:26:38,56.16,超艺网络有限公司电子商务,台湾省惠州县牧野关岭街Q座 883077,佛山县,四川省,539452,中国,887,Order
888,2024-04-22 22:39:30,2024-04-30 22:39:30,2024-04-26 22:39:30,288.01,国讯信息有限公司金融科技,海南省兵县山亭周街y座 863706,潜江县,四川省,449463,中国,888,Order
889,2024-05-26 05:59:17,2024-05-31 05:59:17,2024-05-28 05:59:17,223.53,超艺信息有限公司云计算,河北省成市东丽昆明街K座 960129,婷婷市,浙江省,753169,中国,889,Order
890,2026-01-05 13:05:31,2026-01-12 13:05:31,,452.66,浙大万朋信息有限公司互联网服务,安徽省西安县沈北新澳门路X座 435212,秀英市,山东省,192695,中国,890,Order
891,2025-12-01 05:03:20,2025-12-09 05:03:20,2025-12-05 05:03:20,149.75,明腾科技有限公司智能科技,上海市成都市长寿嘉禾路t座 859476,健县,广西壮族自治区,933887,中国,891,Order
892,2024-11-09 12:52:12,2024-11-12 12:52:12,2024-11-12 12:52:12,239.13,联通时科信息有限公司物联网,辽宁省建市六枝特阮路y座 261842,长沙市,天津市,224560,中国,892,Order
893,2024-07-22 19:28:28,2024-07-28 19:28:28,2024-07-25 19:28:28,484.56,通际名联信息有限公司区块链技术,广东省桂荣县梁平谷街u座 437080,上海市,内蒙古自治区,431703,中国,893,Order
894,2024-05-20 16:56:49,2024-05-31 16:56:49,2024-05-21 16:56:49,373.98,时空盒数字网络有限公司大数据分析,甘肃省淮安市房山侯路J座 800401,通辽县,香港特别行政区,104126,中国,894,Order
895,2024-07-08 08:43:55,2024-07-14 08:43:55,,463.22,四通传媒有限公司信息技术,西藏自治区嘉禾县高明西宁路X座 823260,汕尾县,四川省,305729,中国,895,Order
896,2026-03-05 15:57:03,2026-03-13 15:57:03,2026-03-09 15:57:03,18.7,诺依曼软件传媒有限公司网络安全,浙江省秀梅市和平魏路q座 355128,秀兰市,四川省,798734,中国,896,Order
897,2025-12-16 22:54:18,2025-12-25 22:54:18,2025-12-20 22:54:18,397.58,戴硕电子科技有限公司云计算,辽宁省莹市涪城阎街h座 431413,成都县,天津市,423590,中国,897,Order
898,2025-12-11 23:30:53,2025-12-20 23:30:53,2025-12-13 23:30:53,105.16,凌云信息有限公司区块链技术,香港特别行政区鑫县滨城顾街t座 413207,石家庄市,甘肃省,366678,中国,898,Order
899,2025-09-19 21:33:02,2025-09-23 21:33:02,2025-09-21 21:33:02,281.64,明腾科技有限公司智能科技,上海市成都市长寿嘉禾路t座 859476,健县,广西壮族自治区,933887,中国,899,Order
900,2025-07-01 06:17:25,2025-07-11 06:17:25,,487.07,诺依曼软件传媒有限公司网络安全,浙江省秀梅市和平魏路q座 355128,秀兰市,四川省,798734,中国,900,Order
901,2025-12-16 06:57:22,2025-12-26 06:57:22,,234.52,鸿睿思博网络有限公司人工智能,西藏自治区云市蓟州黄路W座 144791,艳县,山西省,200853,中国,901,Order
902,2024-10-31 04:05:17,2024-11-09 04:05:17,2024-11-02 04:05:17,203.24,思优传媒有限公司网络安全,江西省台北市城北合山街z座 819116,哈尔滨市,安徽省,375582,中国,902,Order
